196,3460,BEKKEVOORT,false,BEKKEVOORT,6
197,1009,BELGISCHE SENAAT,,BELGISCHE SENAAT,
198,5001,BELGRADE,true,NAMUR,11
199,4610,BELLAIRE,true,BEYNE-HEUSAY,10
200,7170,BELLECOURT,true,MANAGE,8
201,5555,BELLEFONTAINE,true,BI?VRE,11
202,6730,BELLEFONTAINE,true,TINTIGNY,9
203,8510,BELLEGEM,true,KORTRIJK,3
204,9881,BELLEM,true,AALTER,4
205,6834,BELLEVAUX,true,BOUILLON,9
206,4960,BELLEVAUX-LIGNEUVILLE,true,MALMEDY,10
207,1674,BELLINGEN,true,PEPINGEN,6
208,7970,BELOEIL,false,BELOEIL,8
209,9111,BELSELE,true,SINT-NIKLAAS,4
210,4500,BEN-AHIN,true,HUY,10
211,6941,BENDE,true,DURBUY,9
212,3540,BERBROEK,true,HERK-DE-STAD,2
213,2600,BERCHEM,true,ANTWERPEN,1
214,9690,BERCHEM,true,KLUISBERGEN,4
215,2040,BERENDRECHT,true,ANTWERPEN,1
216,1910,BERG,true,KAMPENHOUT,6
217,3700,BERG,true,TONGEREN,2
218,4360,BERGILERS,true,OREYE,10
219,3580,BERINGEN,false,BERINGEN,2
220,2590,BERLAAR,false,BERLAAR,1
221,9290,BERLARE,false,BERLARE,4
222,3830,BERLINGEN,true,WELLEN,2
223,4257,BERLOZ,false,BERLOZ,10
224,4607,BERNEAU,true,DALHEM,10
225,7320,BERNISSART,false,BERNISSART,8
226,6560,BERSILLIES-L'ABBAYE,true,ERQUELINNES,8
227,3060,BERTEM,false,BERTEM,6
228,6687,BERTOGNE,false,BERTOGNE,9
229,4280,BERTR?E,true,HANNUT,10
230,6880,BERTRIX,false,BERTRIX,9
231,5651,BERZ?E,true,WALCOURT,11
232,8980,BESELARE,true,ZONNEBEKE,3
233,3130,BETEKOM,true,BEGIJNENDIJK,6
234,4300,BETTINCOURT,true,WAREMME,10
235,5030,BEUZET,true,GEMBLOUX,11
236,2560,BEVEL,true,NIJLEN,1
237,1547,BEVER,false,BEVER,6
238,4960,BEVERC?,true,MALMEDY,10
239,9700,BEVERE,true,OUDENAARDE,4
240,8791,BEVEREN,true,WAREGEM,3
241,8800,BEVEREN,true,ROESELARE,3
242,8691,BEVEREN-AAN-DE-IJZER,true,ALVERINGEM,3
243,9120,BEVEREN-WAAS,false,BEVEREN-WAAS,4
244,3581,BEVERLO,true,BERINGEN,2
245,3740,BEVERST,true,BILZEN,2
246,4610,BEYNE-HEUSAY,false,BEYNE-HEUSAY,10
247,6543,BIENNE-LEZ-HAPPART,true,LOBBES,8
248,3360,BIERBEEK,false,BIERBEEK,6
249,6533,BIERC?E,true,THUIN,8
250,1301,BIERGES,true,WAVRE,7
251,1430,BIERGHES,true,REBECQ,7
252,4460,BIERSET,true,GR?CE-HOLLOGNE,10
253,5380,BIERWART,true,FERNELMONT,11
254,5640,BIESME,true,METTET,11
255,6531,BIESME-SOUS-THUIN,true,THUIN,8
256,5640,BIESMER?E,true,METTET,11
257,5555,BI?VRE,false,BI?VRE,11
258,1390,BIEZ,true,GREZ-DOICEAU,7
259,6690,BIHAIN,true,VIELSALM,9
260,8920,BIKSCHOTE,true,LANGEMARK-POELKAPELLE,3
261,4831,BILSTAIN,true,LIMBOURG,10
262,3740,BILZEN,false,BILZEN,2
263,7130,BINCHE,false,BINCHE,8
264,3850,BINDERVELD,true,NIEUWERKERKEN,2
265,3211,BINKOM,true,LUBBEEK,6
266,5537,BIOUL,true,ANH?E,11
267,8501,BISSEGEM,true,KORTRIJK,3
268,7783,BIZET,true,KOMEN-WAASTEN,8
269,2830,BLAASVELD,true,WILLEBROEK,1
270,5542,BLAIMONT,true,HASTI?RE,11
271,7522,BLANDAIN,true,TOURNAI,8
272,3052,BLANDEN,true,OUD-HEVERLEE,6
273,8370,BLANKENBERGE,false,BLANKENBERGE,3
274,7040,BLAREGNIES,true,QU?VY,8
275,7321,BLATON,true,BERNISSART,8
276,7370,BLAUGIES,true,DOUR,8
277,4670,BL?GNY,false,BL?GNY,10
278,7620,BL?HARIES,true,BRUNEHAUT,8
279,4280,BLEHEN,true,HANNUT,10
280,6760,BLEID,true,VIRTON,9
281,4300,BLERET,true,WAREMME,10
282,7903,BLICQUY,true,LEUZE-EN-HAINAUT,8
283,3950,BOCHOLT,false,BOCHOLT,2
284,4537,BODEGN?E,true,VERLAINE,10
285,2530,BOECHOUT,false,BOECHOUT,1
286,3890,BOEKHOUT,true,GINGELOM,2
287,9961,BOEKHOUTE,true,ASSENEDE,4
288,4250,BO?LHE,true,GEER,10
289,8904,BOEZINGE,true,IEPER,3
290,1670,BOGAARDEN,true,PEPINGEN,6
291,5550,BOHAN,true,VRESSE-SUR-SEMOIS,11
292,5140,BOIGN?E,true,SOMBREFFE,11
293,4690,BOIRS,true,BASSENGE,10
294,7170,BOIS-D'HAINE,true,MANAGE,8
295,7866,BOIS-DE-LESSINES,true,LESSINES,8
296,5170,BOIS-DE-VILLERS,true,PROFONDEVILLE,11
297,4560,BOIS-ET-BORSU,true,CLAVIER,10
298,5310,BOLINNE,true,EGHEZ?E,11
299,4653,BOLLAND,true,HERVE,10
300,1367,BOMAL,true,RAMILLIES,7
301,6941,BOMAL-SUR-OURTHE,true,DURBUY,9
302,4607,BOMBAYE,true,DALHEM,10
303,3840,BOMMERSHOVEN,true,BORGLOON,2
304,7603,BON-SECOURS,true,P?RUWELZ,8
305,4100,BONCELLES,true,SERAING,10
306,5310,BONEFFE,true,EGHEZ?E,11
307,2820,BONHEIDEN,false,BONHEIDEN,1
308,5021,BONINNE,true,NAMUR,11
309,1325,BONLEZ,true,CHAUMONT-GISTOUX,7
310,6700,BONNERT,true,ARLON,9
311,5300,BONNEVILLE,true,ANDENNE,11
312,5377,BONSIN,true,SOMME-LEUZE,11
313,2221,BOOISCHOT,true,HEIST-OP-DEN-BERG,1
314,8630,BOOITSHOEKE,true,VEURNE,3
315,2850,BOOM,false,BOOM,1
316,3631,BOORSEM,true,MAASMECHELEN,2
317,3190,BOORTMEERBEEK,false,BOORTMEERBEEK,6
318,1761,BORCHTLOMBEEK,true,ROOSDAAL,6
319,2140,BORGERHOUT,true,ANTWERPEN,1
320,3840,BORGLOON,false,BORGLOON,2
321,4317,BORLEZ,true,FAIMES,10
322,3891,BORLO,true,GINGELOM,2
323,6941,BORLON,true,DURBUY,9
324,2880,BORNEM,false,BORNEM,1
325,1404,BORNIVAL,true,NIVELLES,7
326,2150,BORSBEEK,false,BORSBEEK,1
327,9552,BORSBEKE,true,HERZELE,4
328,5032,BOSSI?RE,true,GEMBLOUX,11
329,8583,BOSSUIT,true,AVELGEM,3
330,1390,BOSSUT-GOTTECHAIN,true,GREZ-DOICEAU,7
331,3300,BOST,true,TIENEN,6
332,5032,BOTHEY,true,GEMBLOUX,11
333,9820,BOTTELARE,true,MERELBEKE,4
334,6200,BOUFFIOULX,true,CH?TELET,8
335,5004,BOUGE,true,NAMUR,11
336,7040,BOUGNIES,true,QU?VY,8
337,6830,BOUILLON,false,BOUILLON,9
338,6464,BOURLERS,true,CHIMAY,8
339,5575,BOURSEIGNE-NEUVE,true,GEDINNE,11
340,5575,BOURSEIGNE-VIEILLE,true,GEDINNE,11
341,7110,BOUSSOIT,true,LA LOUVI?RE,8
342,7300,BOUSSU,false,BOUSSU,8
343,5660,BOUSSU-EN-FAGNE,true,COUVIN,11
344,6440,BOUSSU-LEZ-WALCOURT,true,FROIDCHAPELLE,8
345,1470,BOUSVAL,true,GENAPPE,7
346,3370,BOUTERSEM,false,BOUTERSEM,6
347,5500,BOUVIGNES-SUR-MEUSE,true,DINANT,11
348,7803,BOUVIGNIES,true,ATH,8
349,2288,BOUWEL,true,GROBBENDONK,1
350,8680,BOVEKERKE,true,KOEKELARE,3
351,3870,BOVELINGEN,true,HEERS,2
352,4300,BOVENISTIER,true,WAREMME,10
353,5081,BOVESSE,true,LA BRUY?RE,11
354,6671,BOVIGNY,true,GOUVY,9
355,4990,BRA,true,LIERNEUX,10
356,7604,BRAFFE,true,P?RUWELZ,8
357,5590,BRAIBANT,true,CINEY,11
358,1420,BRAINE-L'ALLEUD,false,BRAINE-L'ALLEUD,7
359,1440,BRAINE-LE-CH?TEAU,false,BRAINE-LE-CH?TEAU,7
